repo,subset,split,row_id,prompt_hash,prompt_len,completion_len,annotation_source,n_annotations,n_valid_spans,n_invalid_spans
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4348,8ad6ff26c1f7d737661b029912ff2068,340,6694,annotations,5,5,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4349,e6d7bbdc80a7940deb94cf47fc61155c,264,5632,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4350,4bf05697c488a7a076ca55dee25db578,366,6765,annotations,10,10,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4351,292480fdc0236396bdc6a751cc0b735b,49,2351,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4352,331c9e60f9a522766424011878bc8311,285,3636,annotations,10,7,3
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4353,bf22442f85d09b3037fb754582190ab5,47,3211,annotations,7,7,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4354,f97139b2f2d4c1fa15299efbaca752ce,39,3068,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4355,828ec8a255e4b34132752f4d4560efb3,59,3310,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4356,ada5b8a965f0a9c798034258e89e29fe,343,7181,annotations,10,7,3
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4357,dc78552b59f08ab3996802bf5ccfd8b6,36,3478,annotations,7,6,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4358,d59ab16b32c91392190f856dc81393f9,57,3639,annotations,15,15,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4359,2c8cb193e11d9b99c1379a06ff9160db,356,4577,annotations,5,5,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4360,1dab2c7e7c03810d24e902cc763b6324,73,3618,annotations,11,11,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4361,dea75625e5f818f3a24e4dc3865ff820,351,4865,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4362,04ec69ae8e6af3b55399293822e1e991,372,4974,annotations,9,9,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4363,a5bd0c8cb53e1f34d4fcc6fcb2fdb7fc,318,3764,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4364,2da3e3f66b0f399655c77fe5fd437cad,38,2385,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4365,5c32b47f4d1bf14802d644f6fc30450e,368,5416,annotations,19,19,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4366,11d8b93df5d711e214659cec20830b7a,293,5805,annotations,21,21,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4367,7c05eb1006b29a27f5189d203b7ebf47,74,3022,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4368,7ed35cbc443696918255198e59f078e5,361,4668,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4369,a003a884fa034b57df30464ac6890359,468,8380,annotations,19,19,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4370,dda3767009dfac8e42b38a656cc8a04f,50,2369,annotations,23,19,4
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4371,096241477ea851645bae2cd9bce6896b,324,7723,annotations,26,26,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4372,102b046af319e29994cbb63e3139c774,365,5580,annotations,15,15,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4373,aa219111d313afd527da190bd79db522,354,2686,annotations,17,17,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4374,6050e6ad6da632d4054ea455a0577dae,282,4420,annotations,26,24,2
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4375,8f01bbdc88994334a43c891473524eb9,258,3924,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4376,8ddc21e2de79b13e69b1522576cf9056,45,1052,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4377,dbe4a5f5df0a0f3b9189f79f9d5ead0d,45,3529,annotations,10,6,4
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4378,62af4e6bd0c77fbfc2d4d61ec7313e68,436,6214,annotations,23,23,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4379,430b0bc654145b8d4c22f7b5ab3c94e0,68,2408,annotations,5,5,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4380,c7bd8530c8f8d7260a62cc0e2b07cad6,58,2845,annotations,9,9,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4381,de87ba8d260bd69480233a75ea2f8987,198,2268,annotations,11,11,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4382,36d922fb1e556d93021ce459705a02a9,63,3255,annotations,5,4,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4383,f3c3e634c72d373f64a6776cadecb20c,369,6074,annotations,5,5,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4384,519acea8126702701bbee8cc20f1c70e,194,3631,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4385,c16f4b710fecaf6b272155bbb6ffde73,273,4139,annotations,9,9,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4386,f6c3c7bf071e2b69ecd18a79257a9100,64,3505,annotations,4,4,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4387,b643e5b151fa3118acdb7541ea6079b4,43,2745,annotations,16,15,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4388,4d02642a79529aedd937e260d4649d64,327,7156,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4389,e2ac04dab09a500fe60b53c9a1c960b9,323,2036,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4390,d389c937994552b4c4217d11a11e196b,54,2055,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4391,7fd15e5ad24d2ab5ffba4e7573cc1086,344,5073,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4392,3b012f65f3d823d447c9465a926d2feb,336,5815,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4393,a33ec159dc88a826213fa4487b6fd81a,102,4164,annotations,31,31,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4394,5e288305f17ed3a61f25d149f4b05ee8,306,6103,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4395,6429e5f668a9c4c8246f6ad1023edf77,294,4573,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4396,e9dbc93a342c591b05b0580257e412e1,49,572,annotations,10,10,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4397,32b462066acc739368f595c02dae0250,248,4269,annotations,15,15,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4398,fa92046f34f073a020c3efb0eb6c6c86,332,2573,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4399,47b1c2dfb07cb29046c6630bc7bdc4e0,387,5280,annotations,9,8,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4400,1949f4e4cda61455e49d4f4032c0157a,387,4867,annotations,19,19,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4401,7ccb7edb97a93d74cf14183fae4094f9,106,2821,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4402,f0c48995c49bf16ef88f9c633e292663,92,3761,annotations,27,27,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4403,fc6ee0b658058ffef4d23a6dcfc6d3b2,261,3644,annotations,22,22,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4404,3bf0db214377896bc1fe03108c41be4f,259,4584,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4405,8a18c8cb169f2cccd64618489c821660,74,3777,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4406,f843e0d1458f8b4844f3533bd3ef2160,318,6500,annotations,34,34,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4407,9899b573368ba872ca874a9d0a29f70c,57,1794,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4408,2f2bd4d82f8bfe9e2a6a04c1ad215ce7,114,4166,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4409,c3a604e07aef5be1d903d102362ab6d8,97,2797,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4410,89790d5fd6270fe9c91ee6b68e7c7d78,411,4012,annotations,7,5,2
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4411,17844bce4390d40a1233626b03e8cd2d,213,2436,annotations,15,15,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4412,83c38cbb6a4762f78bacbfe1f42b7884,317,4159,annotations,10,6,4
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4413,b475d704625e712964a56037ca16aac0,82,2771,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4414,ae79c0d668f2f132a6a2b81c23b98bb8,102,3020,annotations,17,17,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4415,d31e5e41dca4f1444c2406f0fa6a42e0,54,2563,annotations,7,7,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4416,0716a10f7265271d999daa32cf6de351,15,2338,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4417,8d08bca2eb4286fcfc996f4b742d7536,263,3760,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4418,356e594cef69f12aa551c62d5cdcd391,56,2237,annotations,1,1,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4419,260722c5e398dd73b258c64dce1cfdd8,55,2229,annotations,11,10,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4420,7f98d69e9eca15b6313e4c89c72fec93,74,5436,annotations,28,27,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4421,c4836af81dded58e2ac1b75adfc97b51,321,5573,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4422,e04941b8b4ddf4ebf536c73790fb616b,77,2681,annotations,19,19,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4423,9cc82e433981a193dc7198e99ff238a3,258,3479,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4424,46a0c5bc62b608940cc3ce496776b2e1,323,4800,annotations,11,10,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4425,5e5e1a82b708dcba5247c052eb8860e9,350,8335,annotations,24,24,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4426,140c5a5027de693ee503a97721e89a4e,72,4244,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4427,0a8ba0d050605f8d3732c8ac96f1bc80,54,2642,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4428,2bb21f22c0b0b9052818f998ca9111c5,334,2580,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4429,b22151f72465a38e69342e7aeaa4de29,291,5329,annotations,28,28,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4430,f3ceac703dad44a295f69bdb5b5f491b,60,2351,annotations,6,5,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4431,a66f90e8d0dbb501e4fa4439832acff3,64,3282,annotations,10,8,2
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4432,0c1fcb56271a23b2a3633736cb24dc40,175,3763,annotations,3,3,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4433,7a8ecd293cc7423fa4c4ad4b034459d1,87,3329,annotations,9,0,9
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4434,85488aaf72250b6a829918d716614992,262,5223,annotations,21,21,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4435,0b35416b58d9bf4bb6b0bc4bdd590222,117,1232,annotations,15,15,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4436,51fc21561076e837cfb64493a472752b,307,4800,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4437,280a97005092dadf942a09d4e10783ae,287,5917,annotations,15,14,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4438,8f2e7dcd314650950fbd24877d6e58ac,284,3681,annotations,16,15,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4439,38d010c829b9a0eed9e73581c1890327,253,6090,annotations,31,31,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4440,8d5020e45720a5bd0af74da5d7f1953a,327,2474,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4441,420225f33247db564c3d63913aa2776a,216,4878,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4442,b7e7b661e90b57eb5cf3aeeb96194424,177,4018,annotations,20,20,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4443,7d882458519dfba9b1a9284234d4f19d,83,3723,annotations,11,11,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4444,5b8aeb46ea7d979b45109a5fea8508f8,381,6196,annotations,10,9,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4445,ffbe6ca6df71d63bd29a48b48606706a,216,4076,annotations,17,17,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4446,7cf5ab68e2114847f06bad576c46c568,272,5042,annotations,27,27,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4447,bb2d469a27b30be00990f5b08e643ce6,73,2390,annotations,20,20,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4448,1c28e614ae8acc341447b98a4918f64d,75,3626,annotations,10,9,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4449,e37f9c67cf8507e40e5407009f986eae,268,4562,annotations,5,5,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4450,79d83519269fb79d588737d38d76952e,51,2581,annotations,3,2,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4451,11ccc82c62ecc31e19502e3b0e0f77a2,84,2853,annotations,1,1,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4452,6f1dfba11be02f7e3176c4e007568762,75,3752,annotations,10,9,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4453,5b4fbdd3fce2ca33108f1f5a11c517c2,295,4838,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4454,9e68a012aa64ade0857d6e428b042440,277,4923,annotations,24,9,15
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4455,a75cecb27bb6856bbcf8de1ceea21823,86,3213,annotations,11,11,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4456,8183d43cbe2b522a55cff9e99e883a87,60,3231,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4457,7f7d0e657f521b01cb0298f625ff6528,275,4403,annotations,10,9,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4458,fb8cf8db5bad2c6f3ad041d87e6a16fb,74,3812,annotations,2,2,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4459,4d837068d6c044edfb511cd48079ae3b,80,3420,annotations,10,10,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4460,2ae42039d240856a58d596db462ba633,379,3956,annotations,16,12,4
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4461,1077f7b2c6ff14dd81d0edf41ee73f9f,58,1683,annotations,10,10,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4462,d23ca21abf59591fbf8355cf851e767e,236,4162,annotations,1,1,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4463,90e3ff4f8afc933567c7783a1dad3a61,57,3059,annotations,15,15,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4464,3503fc057f35ef62fd8f657ef1b284f4,361,4321,annotations,20,20,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4465,e9a4873166b5282ed2a7462c80204dd5,299,4908,annotations,19,19,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4466,ddecc49af5c05490bf471bfa96395dd7,306,4620,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4467,ba1bd5aa72c0d580af3542d1cde5ab5f,280,5517,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4468,b548a7267511febc76da06379099695d,64,3326,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4469,33abb24219db0685378496a2352bc59f,47,2486,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4470,e7d38fffc8b80873f40ac8e73fb3ab38,350,5001,annotations,15,15,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4471,40b0596a74eb537a05baa462d4472c1a,315,4467,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4472,cfe3f1dc0c82348bd5d6a693882f8fb2,354,7396,annotations,19,18,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4473,4925b04f4eea21f36249d394b4a3b1eb,296,4511,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4474,d3e38c128356787e174979f29c5eb8a4,52,2559,annotations,4,4,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4475,12c66342c2564fb8929ab04bf3bd6c7e,63,2028,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4476,8c45997d2f9f5d74f4316f950e6850dc,105,1187,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4477,c4bb1ca41fa8b66684fe63945d4a28b4,64,2970,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4478,d898956cb762fd14d5042243458d1002,355,4187,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4479,2da2cbbaceb9845e90e1dc510d262018,119,3391,annotations,19,17,2
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4480,90ab44c15bdd87b6cf270ae484f07561,74,3451,annotations,10,10,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4481,51fa6c7ae5fc81043497f028115a92f5,66,2731,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4482,ae937120b2c83d291381dfb0a3957710,283,4017,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4483,81cea92599f4744c8c82731c4b9afff0,282,3697,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4484,cb5a6a7f4d3aec0b7dd61dcd379b678f,72,2126,annotations,24,24,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4485,5348fb3d2a75e3d6845b63da7147b176,44,2380,annotations,30,30,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4486,28f8b7d6f180014d2a0a0cf64fac6231,247,4368,annotations,22,22,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4487,5526f689c1f906d3df3be27ecf75534c,109,3325,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4488,68242f5ab1271dbf5a2b4fac0b0673b5,485,4534,annotations,12,11,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4489,7e82789c928ef6178dfc03bf52b58801,327,2151,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4490,4c743d1c1b4f70da846779cc7e76a8ca,71,3975,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4491,f12dd0033a27a5e5d7ff005e26e9b408,316,4517,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4492,85649bd292596f7b684fa32f0b169dcb,339,2810,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4493,f5e7e62c09a45f5f7320b64188392e62,105,1269,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4494,1b3fae94450a460e8f0d3a186fc9e59b,411,6347,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4495,9387f300d373dd8a2c67b1c96e00daeb,307,3971,annotations,13,13,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4496,59a2a7ce9810b244b208b821c096cfbe,88,4462,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4497,2a4c003e12b0664c1f0b64daa7ae6ef9,297,6447,annotations,11,11,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4498,6dcf09e7b9d58c6a27d42ba702b60e47,192,2827,annotations,19,18,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4499,2a5457c56ebd9153cf5f62634dfa8589,377,5596,annotations,19,19,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4500,57a8d271caae7bc66875e26b104ac730,302,3752,annotations,18,18,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4501,d57ca6fc992f0b2054cbb5c01e06622a,59,2180,annotations,26,26,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4502,e3cec64c76f6142364d90b1ea83f329b,57,3300,annotations,7,5,2
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4503,d850e24eaf7ce64d1814a314df65de30,236,3482,annotations,7,7,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4504,481f07310b80280c2ddb58458bdb6976,104,563,annotations,1,1,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4505,8cdad9a750e01c150a9671c8a7a407d3,44,2531,annotations,3,3,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4506,13edcb6fd7c4b38bb7217978d6c54a75,59,2385,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4507,8c237faf235a4153933e65d7d1448289,358,4990,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4508,6d6872345549b9af5d190631d8826268,44,3083,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4509,4c20594ed4af581f09d7b2d2ba26159c,84,3674,annotations,6,6,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4510,bc13520ff5dad0291744e38490362f4a,308,3557,annotations,7,7,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4511,8c4fb75438403c3214c476bc6a2dd7aa,200,3332,annotations,9,9,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4512,cf3021fb120699078bb1e86d3badd9fa,56,1684,annotations,23,23,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4513,0f8019d15976206b4e8e854439ee2e40,51,3505,annotations,10,10,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4514,2035f3bcf53e84f0c898d4f7b836eced,297,5561,annotations,7,7,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4515,5c979bf9ff4a47da2420826f53b8e1ec,323,6277,annotations,14,14,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4516,24af8b51187b95a7f0bbe074eb40ba69,278,4845,annotations,16,10,6
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4517,adb2d6958ba4b8c5fce248e5d22d3866,85,2486,annotations,1,1,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4518,a55059216bd94af70a59333025161ab2,68,2148,annotations,8,8,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4519,27feb44ef88f1246b96c87a1450040c6,257,4018,annotations,16,16,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4520,e93ae7bb29b62872dba105648115817c,61,2714,annotations,5,4,1
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4521,b03433d11828398c5428cbd471b3a977,282,7689,annotations,48,48,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4522,0e339c934c0417f196eba14276bd5c12,386,3373,annotations,35,35,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4523,70b843c2dd88a6515edd85d9b53a405c,250,4579,annotations,17,17,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4524,d23f5ca33f31b44f380c84579006a2ce,252,3550,annotations,19,14,5
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4525,f87ad1fb1298a36079fd2ef94f774029,100,2583,annotations,31,31,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4526,0aaef6b7456d49bded21640fe2f39248,90,4343,annotations,10,10,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4527,c55a8759fbf9c8bedb7dd8cc2caf7886,387,4884,annotations,12,12,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4528,0d0e83478a64c2364e6eb950f80c751f,93,2468,annotations,27,27,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4529,0e8e153bd25c0b75472bc7b19ccb93c2,321,6692,annotations,35,35,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4530,320247cdb1d102a406d8888c4beb0fd9,76,2940,annotations,25,25,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4531,79f0c13d933f1ddaef2d7e6211797a37,330,5698,annotations,21,21,0
obalcells/longfact-augmented-annotations,Llama-3.3-70B-Instruct,train,4532,77bc276fbab9b4925818e685ee527a62,100,3437,annotations,19,19,0
